id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,type,feature9.1,feature10,value
5667,23.0,14.0,43.0,3.35,8.3,11.3,0.9976,0.52,2.3,new,9.2,0.61,6
5668,159.0,28.0,25.0,3.48,3.9,9.6,0.9982,0.21,15.55,old,6.2,0.64,6
5669,22.0,10.0,28.000000000000004,3.39,10.4,10.6,0.99828,0.6,3.0,new,8.2,0.68,5
5670,98.0,16.0,16.0,3.14,3.3000000000000003,9.7,0.994,0.33,1.5,old,8.4,0.42,6
5672,209.0,59.0,28.000000000000004,3.16,4.5,9.6,0.9972,0.39,10.2,old,7.5,0.63,6
5673,24.0,6.0,13.0,2.91,2.8,9.9,0.9926,0.49,1.0,old,8.9,0.32,5
5674,40.0,18.0,31.0,3.14,6.3,9.8,0.9976,0.49,2.2,new,10.6,0.51,6
5676,200.0,35.0,27.0,3.16,4.9,9.4,0.99548,0.51,7.6,old,6.3,0.54,4
5677,168.0,47.0,28.000000000000004,3.29,4.0,10.6,0.9946,0.31,7.2,old,6.9,0.57,7
5679,146.0,47.0,12.0,3.27,4.4,11.4,0.9914,0.36,2.1,old,6.3,0.74,7
5680,122.0,39.0,16.0,3.11,5.1,11.3,0.99058,0.44,1.2,old,6.4,0.75,7
5681,181.0,34.0,19.0,3.3,5.2,9.4,0.99352,0.25,1.2,old,6.6,0.42,7
5684,24.0,6.0,24.0,3.15,6.6000000000000005,11.0,0.9978,0.47,2.1,new,10.5,0.9,7
5686,148.0,36.0,40.0,3.16,5.3,9.3,0.996,0.37,8.9,old,6.9,0.5,5
5687,105.0,30.0,19.0,3.11,2.3,11.4,0.99047,0.38,1.15,old,6.9,0.38,5
5689,185.0,32.0,30.0,3.28,5.2,10.1,0.99266,0.32,1.2,old,6.2,0.44,5
5690,38.0,19.0,69.0,3.35,8.8,9.3,0.999,0.0,2.4,new,9.0,0.6,5
5692,20.0,13.0,67.0,3.42,11.8,11.3,0.9954,0.15,1.8,new,6.8,0.67,6
5693,191.0,48.0,22.0,2.89,6.3,9.0,0.9978,0.37,14.3,old,7.3,0.38,6
5696,18.0,11.0,59.0,3.41,6.0,10.8,0.9962,0.06,6.0,new,6.8,0.59,7
5697,130.0,14.0,48.0,3.25,2.4,12.5,0.9918,0.33,7.0,old,7.6,0.45,7
5698,185.0,31.0,34.0,3.15,3.5000000000000004,9.7,0.9946,0.36,4.9,old,6.3,0.49,5
5699,29.0,6.0,59.0,3.38,8.6,9.0,0.9974,0.08,4.4,new,7.4,0.5,4
5700,9.0,6.0,56.00000000000001,3.59,7.9,11.5,0.9948,0.0,2.2,new,6.1,0.54,6
5701,80.0,12.0,75.0,3.38,8.6,10.1,0.9958,0.12,2.0,new,6.7,0.52,5
5702,142.0,29.0,23.0,3.36,3.5000000000000004,10.1,0.9942,0.21,5.1,old,6.3,0.33,7
5703,24.0,6.0,44.0,3.06,11.4,13.4,0.997,0.68,4.1,new,10.6,0.66,6
5704,37.0,15.0,46.0,3.36,7.6,10.7,0.99624,0.14,2.8,new,7.1,0.49,5
5705,11.0,3.0,29.0,3.39,6.3,13.5,0.9915,0.26,1.7,new,5.8,0.54,6
5706,42.0,16.0,73.0,3.44,7.6,9.3,0.9972,0.02,2.5,new,7.2,0.52,5
5707,148.0,63.0,14.000000000000002,3.32,3.2,11.2,0.99185,0.37,1.2,old,6.0,0.44,5
5709,142.0,27.0,28.000000000000004,3.09,4.6,10.2,0.9936,0.49,1.3,old,7.8,0.59,5
5710,134.0,50.0,19.0,3.42,5.8,9.1,0.9998,0.49,15.55,old,7.3,0.36,7
5711,107.0,29.0,27.0,3.33,2.2,13.8,0.98889,0.22,4.6,old,5.4,0.54,6
5713,114.0,21.0,19.0,2.85,4.2,9.5,0.99784,0.71,17.5,old,6.8,0.5,6
5715,107.0,30.0,18.0,2.97,3.0,11.0,0.992,0.34,2.7,old,7.4,0.53,6
5717,143.0,32.0,34.5,3.24,6.800000000000002,10.1,0.99138,0.34,1.0,old,4.9,0.4,5
5718,144.0,15.0,20.0,3.16,5.3,10.5,0.993,0.49,1.6,old,7.9,0.47,5
5721,182.0,49.0,17.0,3.35,5.2,9.6,0.9958,0.38,7.4,old,7.1,0.52,6
5722,86.0,10.0,56.00000000000001,3.37,8.2,9.5,0.9983,0.22,2.4,new,8.3,0.62,5
5723,65.0,12.0,57.49999999999999,3.29,7.7,9.2,0.9967,0.22,2.1,new,8.1,0.51,5
5724,172.0,53.0,20.0,3.24,3.2,11.0,0.99404,0.22,7.4,old,6.4,0.58,6
5725,97.0,34.0,21.0,3.11,3.9,11.2,0.99112,0.33,1.2,old,7.1,0.75,6
5726,124.0,68.0,73.5,3.47,12.2,9.9,0.9994,0.02,7.9,new,6.6,0.53,5
5730,97.0,22.0,30.0,2.96,2.8,11.7,0.99314,0.27,11.6,old,6.8,0.38,6
5731,138.0,45.0,39.0,3.23,3.7000000000000006,11.2,0.99174,0.24,4.8,old,6.2,0.43,7
5732,205.0,55.0,25.0,3.12,5.5,9.0,0.9986,0.28,14.4,old,7.2,0.38,7
5733,142.0,73.0,21.0,3.05,3.4000000000000004,11.4,0.9945,0.26,9.25,old,8.5,0.37,6
5734,100.0,35.0,16.0,3.43,3.2,12.0,0.99076,0.26,1.5,old,5.5,0.77,6
5735,97.0,37.0,30.0,3.2,3.8,12.6,0.99026,0.27,4.0,old,6.5,0.6,8
5736,55.0,4.0,29.0,2.91,3.2,11.4,0.9908,0.29,1.05,old,8.4,0.32,4
5737,91.0,27.0,26.5,3.19,5.2,10.4,0.99432,0.28,7.8,old,5.4,0.38,6
5738,115.0,29.0,22.0,3.11,3.7000000000000006,10.5,0.9927,0.28,1.5,old,7.0,0.55,6
5739,162.0,64.0,12.0,3.4,5.4,9.4,0.9962,0.32,9.6,old,7.1,0.41,5
5741,119.0,24.0,17.0,3.18,3.6000000000000005,10.1,0.99396,0.21,1.6,old,8.1,0.52,6
5742,89.0,34.0,22.0,3.14,3.4000000000000004,11.1,0.98936,0.29,0.9,old,5.8,0.36,7
5743,150.0,42.0,25.0,3.21,3.4000000000000004,11.5,0.9947,0.35,9.2,old,6.9,0.36,6
5744,125.0,13.0,49.0,3.17,4.9,9.4,0.9932,0.24,1.2,old,6.9,0.51,5
5745,240.0,40.0,61.0,3.11,11.7,9.3,0.9938,0.21,1.65,old,6.7,0.57,5
5746,205.0,55.0,25.0,3.12,5.5,9.0,0.9986,0.28,14.4,old,7.2,0.38,7
5747,146.0,63.0,13.0,3.13,4.3,11.2,0.99066,0.42,1.1,old,6.3,0.72,7
5748,31.0,10.0,60.5,3.46,9.6,11.8,0.995,0.02,1.9,new,7.2,0.53,6
5749,160.0,60.0,44.0,3.16,5.7,11.8,0.99257,0.27,8.4,old,7.1,0.36,6
5751,101.0,20.0,23.0,3.1,4.7,11.1,0.9914,0.33,1.9,old,6.8,0.46,6
5752,35.0,17.0,39.0,3.1,9.5,10.8,0.9994,0.69,2.8,new,11.9,0.61,6
5755,221.0,37.0,21.0,3.25,4.5,10.4,0.9954,0.28,8.6,old,7.0,0.54,6
5757,56.0,21.0,43.0,3.52,7.8,9.5,0.99633,0.22,1.8,new,6.2,0.6,6
5760,109.0,29.0,32.0,3.15,2.9,12.8,0.9902,0.33,1.4,old,7.2,0.51,7
5761,177.0,53.0,35.0,3.12,5.5,9.6,0.99502,0.51,7.8,old,6.4,0.45,5
5762,100.0,22.0,26.0,2.99,2.5,12.1,0.99066,0.31,3.6,old,7.8,0.47,7
5764,111.0,42.0,28.000000000000004,3.1,4.7,8.9,0.99896,0.24,17.8,old,6.0,0.45,6
5770,55.0,15.0,63.5,3.31,8.9,10.4,0.99745,0.36,2.0,new,8.4,0.57,4
5771,132.0,40.0,36.0,3.37,2.8,11.6,0.99186,0.27,6.3,old,5.3,0.4,6
5772,41.0,6.0,27.0,3.17,4.6,10.9,0.99665,0.28,15.2,old,7.2,0.39,6
5773,93.0,31.0,15.0,3.07,3.5000000000000004,11.3,0.99096,0.34,1.1,old,7.8,0.72,7
5774,155.0,25.0,20.0,3.74,4.9,10.0,0.99296,0.22,1.3,old,5.6,0.43,5
5775,211.0,60.0,24.0,3.18,4.7,9.3,0.9966,0.5,11.6,old,6.4,0.57,5
5776,140.0,20.0,38.0,3.27,5.8,9.7,0.99271,0.26,1.1,old,5.8,0.43,6
5777,179.0,47.0,25.0,3.58,5.5,10.0,0.998,0.35,12.0,old,6.5,0.47,5
5778,193.0,32.0,19.0,3.1,4.7,9.3,1.00014,0.32,18.75,old,7.6,0.5,7
5779,94.0,28.0,31.0,3.25,2.4,13.7,0.98906,0.32,4.5,old,5.8,0.52,7
5781,74.0,43.0,34.0,3.23,5.7,12.0,0.99408,0.37,1.9,new,8.2,0.81,6
5782,29.0,15.0,38.0,3.23,5.6,11.3,0.99472,0.31,2.0,new,7.2,0.76,8
5783,11.0,7.0,30.5,3.29,5.9,11.5,0.99331,0.39,1.2,new,7.3,0.52,6
5784,91.0,26.0,31.0,2.99,3.4000000000000004,11.5,0.9937,0.49,6.9,old,9.0,0.34,5
5786,153.0,56.0,32.0,3.13,3.6000000000000005,8.9,0.9978,0.62,10.6,old,7.7,0.44,6
5788,113.0,29.0,18.0,3.11,3.9,10.9,0.99406,0.28,9.8,old,6.8,0.45,7
5789,114.0,33.0,26.0,3.16,4.3,12.5,0.9902,0.29,4.2,old,6.9,0.31,6
5790,166.0,51.0,34.0,3.08,4.1,11.6,0.99382,0.26,10.3,old,7.0,0.35,6
5792,124.0,39.0,25.0,3.34,6.800000000000002,11.0,0.9914,0.29,1.1,old,6.6,0.58,7
5794,294.0,51.0,25.0,3.03,3.5000000000000004,13.1,0.99018,1.23,4.6,old,7.6,0.43,6
5796,146.0,48.0,34.0,3.16,4.1,9.8,0.99441,0.21,7.2,old,5.8,0.49,5
5797,119.0,21.0,63.0,3.09,9.9,9.3,0.998,0.17,2.9,new,8.6,0.52,5
5798,130.0,27.0,52.0,3.11,3.8,13.0,0.99,0.26,5.7,old,6.8,0.27,7
5799,128.0,33.0,39.0,2.95,5.5,11.8,0.9927,0.34,5.9,old,8.8,0.51,6
5801,150.0,41.0,23.0,3.06,5.2,10.3,0.99534,0.38,8.6,old,7.4,0.46,5
5803,135.0,31.0,48.0,3.14,3.0,12.2,0.9904,0.36,3.5,old,6.9,0.38,7
5805,102.0,39.0,20.0,3.08,3.0,12.9,0.9908,0.26,9.7,old,6.2,0.56,7
5806,24.0,13.0,49.0,3.41,7.1,11.3,0.99438,0.22,2.3,new,6.8,0.83,6
5807,117.0,17.0,31.0,3.16,5.7,10.5,0.9928,0.24,1.4,old,7.2,0.35,5
5808,122.0,31.0,40.0,3.3,4.4,11.1,0.994,0.29,5.4,old,7.4,0.5,8
5809,132.0,26.0,19.0,2.99,3.0,11.0,0.994,0.49,9.3,old,7.4,0.32,7
5810,82.0,21.0,16.0,3.32,5.7,10.9,0.991,0.33,1.1,old,6.2,0.46,7
5811,38.0,13.0,52.0,3.34,7.3,9.3,0.9955,0.11,1.8,new,6.5,0.52,5
5812,95.0,25.0,32.0,3.25,3.7000000000000006,11.1,0.99268,0.33,7.4,old,5.6,0.49,6
5813,133.0,51.0,24.0,3.22,5.0,10.8,0.99476,0.27,11.5,old,6.1,0.37,6
5814,182.0,33.0,55.00000000000001,3.2,4.7,9.2,0.9974,0.45,13.0,old,6.3,0.46,6
5816,140.0,42.0,19.0,3.4,4.7,10.7,0.9932,0.49,1.6,old,7.5,0.47,6
5817,131.0,52.0,13.0,3.06,4.3,11.3,0.99162,0.45,4.2,old,6.7,0.54,6
5818,107.0,27.0,21.0,2.98,3.8,11.5,0.99206,0.37,7.0,old,6.8,0.82,6
5819,95.0,13.0,28.000000000000004,2.97,3.8,13.1,0.98898,0.23,4.2,old,6.1,0.7,6
5820,15.0,4.0,48.0,3.22,7.000000000000001,10.3,0.99693,0.31,2.8,new,7.6,0.55,6
5821,173.0,49.0,28.000000000000004,3.28,4.0,9.0,0.9994,0.42,14.4,old,7.3,0.82,7
5822,186.0,61.0,32.0,3.19,4.8,9.6,0.9948,0.5,6.5,old,6.2,0.45,5
5823,71.0,20.0,18.0,3.04,4.1,9.9,0.9926,0.26,1.3,old,7.1,0.74,6
5827,140.0,42.0,52.0,3.23,7.9,9.5,0.9964,0.26,1.9,new,7.9,0.54,5
5828,185.0,58.0,32.0,3.34,3.4000000000000004,9.0,0.99938,0.27,16.0,old,6.9,0.6,6
5829,73.0,21.0,50.0,3.36,8.6,9.1,0.997,0.47,2.0,new,7.4,0.57,5
5830,85.0,32.0,19.0,3.16,3.6000000000000005,10.5,0.9918,0.39,1.2,old,7.2,0.5,5
5831,129.0,5.0,32.0,3.19,5.0,9.1,0.9953,0.34,6.0,old,6.8,0.4,5
5832,93.0,27.0,76.0,3.34,4.3,9.2,0.9932,0.03,2.7,old,5.3,0.38,5
5835,109.0,23.0,41.0,3.34,2.7,12.8,0.99018,0.18,3.5,old,6.3,0.54,8
5836,115.0,34.0,28.000000000000004,3.17,3.6000000000000005,10.3,0.9952,0.32,9.0,old,7.8,0.39,7
5837,144.0,66.0,21.0,3.11,3.7000000000000006,10.2,0.9923,0.33,1.0,old,7.3,0.52,6
5840,98.0,28.0,38.0,2.99,4.3,11.4,0.99234,0.26,8.2,old,6.4,0.31,6
5841,183.0,79.5,15.0,3.24,4.4,10.2,0.99742,0.41,12.9,old,6.8,0.78,6
5843,122.0,31.0,13.0,3.44,5.1,9.7,0.9944,0.29,5.3,old,6.7,0.37,6
5844,46.0,26.0,64.0,3.47,6.9,11.0,0.99358,0.02,2.4,new,6.1,0.45,5
5845,51.0,21.0,41.0,3.47,7.9,9.5,0.99668,0.31,2.0,new,6.9,0.55,6
5848,136.0,35.0,21.0,3.63,5.6,10.3,0.9938,0.33,1.4,old,6.9,0.78,6
5850,177.0,31.0,28.000000000000004,3.12,3.3000000000000003,11.2,0.99479,0.3,12.9,old,6.6,0.39,6
5851,163.0,72.0,18.0,3.42,5.6,9.1,1.0,0.36,13.1,old,7.4,0.35,6
5852,222.0,37.0,21.0,3.25,4.5,10.4,0.9954,0.28,8.7,old,7.0,0.54,6
5856,134.0,34.0,26.0,2.99,5.2,9.8,0.9924,0.49,1.5,old,6.3,0.61,6
5860,97.0,15.0,20.0,3.16,20.4,10.0,0.9931,0.58,1.4,old,6.3,0.43,6
5862,110.0,11.0,39.0,3.33,3.6000000000000005,10.0,0.9966,0.49,7.7,old,7.7,0.76,6
5864,158.0,23.0,33.0,3.41,3.0,11.8,0.99322,0.23,11.8,old,5.0,0.64,6
5866,184.0,46.0,30.0,3.31,4.6,10.9,0.9924,0.56,2.7,old,6.1,0.57,6
5867,168.0,57.0,32.0,3.15,4.7,9.6,0.9949,0.36,8.0,old,6.6,0.46,5
5868,121.0,42.0,28.000000000000004,3.42,3.6000000000000005,10.8,0.9926,0.27,2.1,old,6.9,0.49,7
5870,217.0,62.0,27.0,3.17,4.9,9.4,0.9959,0.49,7.8,old,6.6,0.45,6
5871,14.0,4.0,87.5,3.44,8.8,11.5,0.9994,0.13,3.45,new,8.9,0.52,5
5872,52.0,28.0,62.0,3.31,8.6,10.8,0.997,0.35,2.8,new,8.0,0.62,5
5873,125.0,51.0,19.0,3.1,4.5,10.7,0.9933,0.35,6.9,old,6.9,0.44,7
5875,122.0,41.0,26.0,3.47,4.9,10.5,0.993,0.42,1.7,old,6.8,0.48,8
5877,54.0,31.0,48.0,3.3,6.2,10.0,0.99728,0.32,2.1,new,7.3,0.65,7
5878,15.0,6.0,46.0,2.99,7.1,10.2,0.9988,0.63,2.0,new,12.5,0.87,5
5879,18.0,6.0,42.0,3.29,7.3,9.2,0.9972,0.17,2.0,new,8.0,0.61,6
5880,113.0,29.0,16.0,3.18,3.6000000000000005,11.0,0.9908,0.42,1.0,old,6.4,0.52,6
5881,128.0,27.0,36.0,3.26,6.6000000000000005,9.3,0.9934,0.06,1.4,old,6.0,0.55,5
5882,39.0,10.0,31.0,3.4,5.6,11.8,0.99562,0.36,2.6,new,8.9,0.69,5
5883,170.0,23.0,40.0,3.22,4.8,9.5,0.993,0.31,0.9,old,6.1,0.77,6
5885,139.0,26.0,21.0,3.16,3.0,12.6,0.99,0.27,2.1,old,6.8,0.61,7
5887,164.0,67.0,22.0,3.32,4.1,10.4,0.9928,0.33,1.7,old,6.3,0.56,6
5888,86.0,8.0,77.5,3.23,9.2,9.5,0.9959,0.42,1.9,new,7.7,0.59,5
5890,105.0,26.0,11.5,3.44,5.6,9.6,0.9954,0.3,6.8,old,7.2,0.4,6
5891,46.0,15.0,56.00000000000001,3.11,8.9,10.0,0.9979,0.31,2.8,new,9.6,0.92,6
5892,96.0,31.0,18.0,3.16,3.6000000000000005,12.0,0.98942,0.37,1.1,old,5.8,0.48,6
5893,189.0,52.0,38.0,3.0,4.8,9.5,0.99784,0.29,13.65,old,6.9,0.6,6
5896,192.0,49.0,23.0,2.98,5.8,9.0,0.9979,0.39,14.2,old,7.2,0.48,7
5897,71.0,14.0,55.00000000000001,2.94,2.6,11.8,0.993,0.3,8.1,old,9.0,0.36,5
5898,122.0,37.0,32.0,3.15,2.7,12.6,0.99165,0.27,7.1,old,7.0,0.6,7
5899,98.0,41.0,12.0,3.19,3.9,9.8,0.99564,0.29,10.3,old,7.0,0.38,8
5900,167.0,22.0,24.0,3.1,3.8,10.6,0.9912,0.35,1.2,old,6.2,0.48,6
5901,149.0,39.0,17.0,3.4,3.2,10.5,0.99254,0.27,1.4,old,6.7,0.52,5
5902,34.0,24.0,32.0,3.29,6.1,11.6,0.99484,0.44,2.4,new,6.7,0.8,7
5905,30.0,14.0,78.5,3.52,10.4,10.7,0.9966,0.0,2.4,new,6.8,0.55,6
5906,133.0,38.0,39.0,3.18,2.0,12.0,0.99212,0.34,7.4,old,6.8,0.44,7
5908,58.0,23.0,19.0,2.9,2.6,10.5,0.99184,0.48,1.1,old,8.5,0.5,6
5909,28.0,13.0,60.0,3.52,8.3,10.2,0.9966,0.12,2.2,new,7.0,0.62,7
5910,109.0,28.0,42.0,3.23,3.8,13.4,0.98968,0.2,2.8,old,7.1,0.47,6
5912,151.0,32.0,124.0,3.15,7.9,9.5,0.998,0.34,2.0,new,9.8,0.53,5
5913,77.0,27.0,39.0,3.28,3.4000000000000004,12.7,0.9906,0.24,4.7,old,5.6,0.36,5
5914,155.0,52.0,27.0,3.28,3.8,9.4,0.995,0.25,5.8,old,6.3,0.38,6
5915,121.0,37.0,30.0,2.96,3.4000000000000004,12.1,0.98871,0.23,1.5,old,5.8,0.34,6
5916,69.0,20.0,24.0,3.08,2.1,12.2,0.99,0.43,2.0,old,7.3,0.56,6
5917,54.0,28.0,46.0,3.37,7.7,10.4,0.9956,0.2,1.9,new,7.1,0.64,6
5918,119.0,36.0,38.0,3.07,3.8,11.2,0.99151,0.19,4.5,old,6.4,0.42,6
5919,148.0,33.0,40.0,3.24,4.1,12.0,0.9977,1.0,19.5,old,7.5,0.38,6
5921,183.0,52.0,26.0,3.2,4.6,9.4,0.99584,0.44,8.2,old,6.8,0.51,5
5922,136.0,30.0,32.0,3.18,4.5,9.6,0.9949,0.16,7.0,old,6.2,0.47,6
5923,72.0,23.5,26.0,3.16,1.9,11.8,0.99041,0.26,2.0,old,6.8,0.47,6
5926,124.0,30.0,33.0,3.31,3.6000000000000005,13.1,0.98922,0.3,3.0,old,6.1,0.4,7
5927,123.0,28.0,21.0,3.22,4.7,9.9,0.99418,0.52,6.5,old,6.2,0.49,6
5928,133.0,38.0,39.0,3.18,2.0,12.0,0.99212,0.34,7.4,old,6.8,0.44,7
5930,147.0,43.0,23.0,3.18,3.9,11.0,0.99216,0.35,4.6,old,6.4,0.4,7
5931,41.0,10.0,36.0,3.23,12.2,12.5,0.998,0.64,2.9,new,10.2,0.66,6
5932,155.0,35.0,88.0,3.41,10.4,11.2,1.001,0.25,2.5,new,9.8,0.67,5
5933,65.0,11.0,61.0,3.54,7.7,9.3,0.9971,0.2,1.8,new,6.8,0.58,5
5936,113.0,46.0,26.0,3.35,2.7,11.4,0.98946,0.33,1.1,old,5.1,0.43,7
5937,105.0,25.0,60.0,3.3,8.0,9.9,0.99613,0.22,2.1,new,8.0,0.49,5
5938,170.0,51.0,20.0,3.34,5.5,8.9,1.0004,0.38,11.8,old,8.4,0.82,6
5939,107.0,39.0,37.0,3.22,3.3000000000000003,13.5,0.98894,0.3,2.2,old,6.5,0.53,7
5940,147.0,23.0,28.000000000000004,3.23,5.1,10.3,0.994,0.27,2.3,old,6.0,0.67,6
5941,141.0,14.0,26.0,2.95,2.9,12.2,0.99077,0.31,2.0,old,8.3,0.77,6
5942,209.0,52.0,25.0,3.21,4.5,9.2,0.9956,0.74,7.8,old,6.4,0.42,6
5944,148.0,52.0,31.0,2.93,2.1,11.5,0.99038,0.31,0.95,old,8.4,0.32,5
5945,88.0,18.0,60.0,3.53,7.6,9.5,0.99745,0.04,2.5,new,7.2,0.55,5
5946,77.0,53.0,22.0,3.47,6.4,11.0,0.99604,0.36,1.9,new,8.6,0.87,7
5948,164.0,15.0,21.0,3.25,4.1,11.0,0.9927,0.49,1.4,old,6.9,0.63,5
5950,178.0,36.0,29.0,3.17,4.9,10.6,0.9931,0.48,2.3,old,,0.64,6
5951,143.0,37.0,34.0,3.19,3.9,10.0,0.9944,0.23,6.3,old,6.4,0.65,6
5955,27.0,7.0,54.0,3.69,7.7,9.4,0.9987,0.04,3.0,new,6.9,0.91,6
5956,117.0,51.0,15.0,3.28,4.1,11.2,0.9909,0.27,1.4,old,6.2,0.38,6
5957,111.0,28.0,28.000000000000004,3.41,4.1,12.2,0.9926,0.49,6.5,old,7.1,0.58,8
5958,10.0,6.0,21.0,3.23,6.7,11.1,0.99552,0.37,1.6,new,9.1,0.58,7
5959,112.0,35.0,29.0,3.0,2.6,12.3,0.99144,0.3,8.2,old,6.9,0.37,6
5960,162.0,63.0,16.0,3.66,6.4,8.9,0.9994,0.27,12.6,old,6.1,0.43,5
5961,115.0,21.0,15.0,3.1,4.4,10.2,0.99166,0.29,1.8,old,6.4,0.38,5
5962,113.0,41.0,22.0,3.22,4.4,8.9,0.99862,0.2,16.0,old,5.7,0.46,6
5963,109.0,7.0,21.0,2.96,4.2,10.2,0.99358,0.62,6.3,old,6.9,0.59,6
5964,105.0,32.0,32.0,3.24,4.3,11.2,0.99266,0.32,8.3,old,5.6,0.47,6
5966,73.0,11.0,60.0,3.2,7.200000000000001,9.3,0.9963,0.17,2.3,new,8.2,0.45,5
5967,119.0,11.0,34.0,3.17,4.5,9.4,0.99556,0.36,1.4,old,8.6,0.47,4
5971,127.0,40.0,15.0,3.4,5.0,9.7,0.9942,0.3,5.3,old,6.8,0.39,6
5973,149.0,79.0,18.0,3.12,4.8,9.7,0.9975,0.25,14.3,old,6.7,0.37,5
5975,79.0,25.0,23.0,3.39,4.1,10.2,0.9926,0.32,0.9,old,6.6,0.54,7
5976,104.0,20.0,19.0,2.85,5.2,9.5,0.994,0.43,2.1,old,8.4,0.46,5
5980,160.0,29.0,31.0,3.04,5.4,9.6,0.9952,0.44,6.7,old,6.7,0.44,5
5981,69.0,32.0,52.0,2.74,61.0,9.4,0.9996,1.0,3.4,new,9.2,2.0,4
5982,149.0,34.0,32.0,3.36,5.1,11.0,0.99306,0.24,4.1,old,6.2,0.52,5
5983,18.0,4.0,52.0,3.26,8.4,9.9,0.99682,0.22,2.7,new,8.4,0.57,6
5986,194.0,50.0,28.000000000000004,3.31,4.0,11.6,0.9912,0.34,3.6,old,5.9,0.52,6
5987,156.0,47.0,17.0,3.34,4.7,9.1,0.99945,0.4,14.55,old,7.1,0.78,6
5989,160.0,56.0,20.0,3.05,4.2,8.7,0.99841,0.68,12.9,old,7.6,0.41,5
5990,119.0,31.0,34.0,3.55,2.1,13.0,0.98919,0.26,2.2,old,5.5,0.49,8
5991,173.0,46.0,36.0,3.14,5.7,10.2,0.99751,0.34,14.8,old,7.3,0.57,5
5992,123.0,33.0,19.0,3.49,3.4000000000000004,10.1,0.995,0.26,7.4,old,5.9,0.42,6
5994,137.0,33.0,31.0,3.31,5.0,10.5,0.9929,0.28,1.6,old,7.4,0.56,6
5995,95.0,11.0,24.0,2.96,3.7000000000000006,12.5,0.98914,0.3,1.2,old,7.2,0.36,6
5996,91.0,22.0,20.0,3.41,3.6000000000000005,9.8,0.99278,0.31,3.6,old,5.3,0.5,6
5997,139.0,40.0,24.0,3.2,3.1,11.0,0.9975,0.36,20.8,old,6.9,0.33,6
5998,201.0,63.0,22.0,3.11,4.3,9.5,0.997,0.32,10.4,old,8.0,0.53,6
5999,100.0,29.0,22.0,3.08,4.5,11.3,0.99135,0.32,2.4,old,7.5,0.6,7
6000,130.0,29.0,20.0,3.11,3.8,10.5,0.99496,0.27,10.9,old,6.6,0.44,7
6001,128.0,28.0,30.0,3.13,3.6000000000000005,11.6,0.9901,0.42,2.2,old,6.2,0.38,6
6002,155.0,45.0,19.0,2.94,5.7,8.8,0.99807,0.27,13.9,old,7.3,0.41,8
6004,206.0,60.0,31.0,3.2,4.7,9.6,0.995,0.3,7.7,old,5.9,0.39,6
6005,151.0,45.0,40.0,3.2,5.5,9.2,0.99626,0.24,8.5,old,7.2,0.52,5
6006,168.0,44.0,38.0,3.11,5.2,9.2,0.99627,0.34,8.3,old,7.4,0.52,5
6007,187.0,45.0,29.0,3.33,4.5,9.5,0.9972,0.2,12.6,old,6.0,0.42,5
6008,173.0,55.0,27.0,3.11,5.3,9.8,0.99699,0.26,11.8,old,7.4,0.6,5
6009,56.0,14.0,55.00000000000001,3.21,11.9,10.9,0.9962,0.04,2.2,new,8.8,0.6,6
6010,227.0,74.0,27.0,3.18,3.9,9.4,0.99582,0.4,10.0,old,6.5,0.5,5
6012,78.0,25.0,20.0,3.39,3.9,10.2,0.9926,0.32,1.1,old,6.6,0.54,7
6013,204.0,45.0,81.5,3.15,4.4,9.0,0.99713,0.09,11.4,old,7.3,0.46,5
6014,177.0,60.0,28.000000000000004,3.08,4.6,8.9,0.9983,0.58,12.1,old,7.7,0.46,5
6015,28.0,6.0,47.5,3.07,9.1,10.03333333,0.99704,0.4,1.4,new,11.6,0.65,6
6016,25.0,6.0,53.0,3.12,6.3,9.3,0.9998,0.48,2.5,new,10.3,0.59,6
6017,124.0,42.0,23.0,3.31,4.6,10.8,0.99324,0.31,4.5,old,5.8,0.64,6
6018,157.0,47.0,18.0,2.95,4.5,10.5,0.9916,0.42,1.4,old,7.1,0.31,6
6019,45.0,26.0,41.0,3.38,8.4,10.1,0.99824,0.31,8.8,new,6.8,0.64,6
6021,160.0,58.0,31.0,3.06,4.1,8.6,0.9977,0.69,10.2,old,7.3,0.45,5
6022,210.0,8.0,30.0,3.19,3.7000000000000006,9.9,0.9937,0.29,2.25,old,6.5,0.62,5
6023,95.0,18.0,42.0,3.22,4.6,10.7,0.9959,0.14,10.7,old,7.5,0.33,5
6024,188.0,46.0,24.0,3.24,3.5000000000000004,9.2,0.9982,0.27,15.8,old,6.6,0.51,5
6025,150.0,29.0,41.0,3.22,4.9,9.1,0.9968,0.34,9.2,old,6.7,0.51,5
6026,159.0,49.0,30.0,3.11,5.6,9.0,0.99827,0.21,15.7,old,6.9,0.48,5
6027,100.0,31.0,42.0,3.0,3.0,12.8,0.9911,0.29,4.1,old,8.2,0.32,7
6030,132.0,43.0,44.0,3.26,3.2,11.26666667,0.9916,0.28,4.25,old,6.1,0.47,7
6031,136.0,20.0,49.0,2.93,11.0,9.9,0.9972,0.28,1.9,new,8.6,1.95,6
6032,114.0,39.0,36.0,3.08,1.9,12.7,0.99036,0.37,4.8,old,7.1,0.49,7
6033,49.0,20.0,52.0,3.34,9.1,10.6,0.9976,0.09,2.5,new,8.7,0.86,7
